Year,Prscrbr_Geo_Lvl,Prscrbr_Geo_Desc,Breakout_Type,Breakout,Tot_Prscrbrs,Tot_Opioid_Prscrbrs,Tot_Opioid_Clms,Tot_Clms,Opioid_Prscrbng_Rate,Opioid_Prscrbng_Rate_5Y_Chg,Opioid_Prscrbng_Rate_1Y_Chg,LA_Tot_Opioid_Clms,LA_Opioid_Prscrbng_Rate,LA_Opioid_Prscrbng_Rate_5Y_Chg,LA_Opioid_Prscrbng_Rate_1Y_Chg
2016,State,Massachusetts,Rural/Urban,Rural,549,385,"32,975","822,595",4.01%,,-0.70%,"5,840",17.71%,,-0.02%
2016,State,Michigan,Rural/Urban,Rural,"4,969","3,901","595,466","8,983,456",6.63%,,-0.48%,"93,231",15.66%,,-0.65%
2016,State,Minnesota,Rural/Urban,Rural,"3,703","2,965","311,272","6,966,391",4.47%,,-0.35%,"49,428.5",15.88%,,-0.57%
2016,State,Mississippi,Rural/Urban,Rural,"3,825","3,046","618,641","10,642,868",5.81%,,-0.04%,"48,808.5",7.89%,,0.09%
2016,State,Missouri,Rural/Urban,Rural,"3,663","2,496","598,351","10,946,477",5.47%,,-0.19%,"69,985",11.70%,,-0.21%
2016,State,Montana,Rural/Urban,Rural,"2,056","1,620","151,228","2,283,939",6.62%,,-0.33%,"27,378.5",18.10%,,-0.93%
2016,State,Nebraska,Rural/Urban,Rural,"1,956","1,581","196,719","4,286,998",4.59%,,-0.16%,"33,961",17.26%,,-0.18%
2016,State,Nevada,Rural/Urban,Rural,435,373,"42,488","614,222",6.92%,,-0.47%,"4,014",9.45%,,-0.59%
2016,State,"New Hampshire",Rural/Urban,Rural,"2,816","2,084","125,898","2,593,956",4.85%,,-0.78%,"25,909.5",20.58%,,-0.50%
2016,State,"New Jersey",Rural/Urban,Rural,285,192,"26,450","470,094",5.63%,,-0.05%,"6,172",23.33%,,3.15%
2016,State,"New Mexico",Rural/Urban,Rural,"1,707","1,329","144,822","2,305,872",6.28%,,-0.05%,"17,913",12.37%,,-0.33%
2016,State,"New York",Rural/Urban,Rural,"4,590","3,268","349,113","8,574,789",4.07%,,-0.12%,"55,177.5",15.81%,,-0.34%
2016,State,"North Carolina",Rural/Urban,Rural,"5,651","4,765","809,771","14,443,324",5.61%,,-0.17%,"92,830",11.46%,,-0.26%
2016,State,"North Dakota",Rural/Urban,Rural,981,750,"62,832","1,716,551",3.66%,,-0.27%,"10,936.5",17.41%,,-0.97%
2016,State,Ohio,Rural/Urban,Rural,"6,042","4,690","658,783","14,034,946",4.69%,,-0.35%,"68,716.5",10.43%,,-0.34%
2016,State,Oklahoma,Rural/Urban,Rural,"3,421","2,714","476,882","7,151,245",6.67%,,-0.02%,"54,443",11.42%,,0.38%
2016,State,Oregon,Rural/Urban,Rural,"2,781","2,177","269,454","3,912,567",6.89%,,-0.35%,"41,381",15.36%,,-0.99%
2016,State,Pennsylvania,Rural/Urban,Rural,"4,433","3,306","471,881","10,505,607",4.49%,,-0.21%,"75,990.5",16.10%,,-0.23%
2016,State,"Rhode Island",Rural/Urban,Rural,0,0,0,0,,,,0,,,
2016,State,"South Carolina",Rural/Urban,Rural,"2,059","1,697","307,488","5,680,024",5.41%,,-0.19%,"21,886.5",7.12%,,-0.23%
2016,State,"South Dakota",Rural/Urban,Rural,"1,235",990,"104,209","2,217,862",4.70%,,-0.07%,"20,316.5",19.50%,,-0.79%
2016,State,Tennessee,Rural/Urban,Rural,"4,196","3,484","854,539","12,095,470",7.06%,,-0.20%,"101,725.5",11.90%,,-0.60%
2016,State,Texas,Rural/Urban,Rural,"6,159","4,876","683,545","14,098,424",4.85%,,-0.10%,"52,773.5",7.72%,,-0.22%
2016,State,Utah,Rural/Urban,Rural,784,674,"80,557","1,015,303",7.93%,,-0.15%,"12,430.5",15.43%,,-0.27%
2016,State,Vermont,Rural/Urban,Rural,"1,463","1,061","95,599","1,869,812",5.11%,,-0.39%,"21,583",22.58%,,-0.13%
2016,State,Virginia,Rural/Urban,Rural,"2,396","1,996","346,088","6,802,762",5.09%,,-0.34%,"30,277",8.75%,,-0.60%
2016,State,Washington,Rural/Urban,Rural,"2,042","1,603","199,899","2,764,420",7.23%,,-0.35%,"32,243.5",16.13%,,-0.93%
2016,State,"West Virginia",Rural/Urban,Rural,"1,714","1,233","195,276","4,202,321",4.65%,,-0.54%,"15,956.5",8.17%,,-0.06%
2016,State,Wisconsin,Rural/Urban,Rural,"4,342","3,535","363,767","6,956,532",5.23%,,-0.34%,"62,807",17.27%,,-1.02%
2016,State,Wyoming,Rural/Urban,Rural,"1,087",843,"67,545","1,090,330",6.19%,,-0.18%,"11,273.5",16.69%,,-0.27%
2016,State,"American Samoa",Rural/Urban,Rural,0,0,0,0,,,,0,,,
2016,State,Guam,Rural/Urban,Rural,0,0,0,0,,,,0,,,
2016,State,"Northern Mariana Islands",Rural/Urban,Rural,0,0,0,0,,,,,,,
2016,State,"Puerto Rico",Rural/Urban,Rural,124,94,"12,800","608,995",2.10%,,0.00%,495.5,3.87%,,0.67%
2016,State,"Virgin Islands",Rural/Urban,Rural,0,0,0,0,,,,0,,,
2016,State,Alabama,Rural/Urban,Urban,"11,287","8,054","1,627,067","21,529,307",7.56%,,-0.07%,"176,115.5",10.82%,,-0.41%
2016,State,Alaska,Rural/Urban,Urban,"1,567","1,190","48,723","755,444",6.45%,,0.32%,"9,459.5",19.41%,,-0.85%
2016,State,Arizona,Rural/Urban,Urban,"20,592","15,734","1,438,015","22,259,584",6.46%,,-0.28%,"243,780",16.95%,,-0.20%
2016,State,Arkansas,Rural/Urban,Urban,"6,447","5,080","757,858","11,029,994",6.87%,,0.08%,"87,425.5",11.54%,,-0.07%
2016,State,California,Rural/Urban,Urban,"112,045","79,862","6,529,140","132,006,747",4.95%,,-0.16%,"860,572",13.18%,,-0.30%
2016,State,Colorado,Rural/Urban,Urban,"17,225","13,336","1,032,476","14,376,513",7.18%,,-0.21%,"174,529.5",16.90%,,-0.18%
2016,State,Connecticut,Rural/Urban,Urban,"16,596","11,459","651,823","15,774,377",4.13%,,-0.24%,"119,455.5",18.33%,,0.00%
2016,State,Delaware,Rural/Urban,Urban,"3,004","2,228","185,335","3,041,642",6.09%,,-0.38%,"36,554",19.72%,,-0.39%
2016,State,"District of Columbia",Rural/Urban,Urban,"4,674","3,164","85,385","2,020,053",4.23%,,-0.20%,"11,997",14.05%,,0.87%
2016,State,Florida,Rural/Urban,Urban,"66,807","41,250","5,455,998","104,694,929",5.21%,,0.03%,"813,427.5",14.91%,,0.17%
2016,State,Georgia,Rural/Urban,Urban,"24,948","18,634","2,214,712","35,791,363",6.19%,,-0.08%,"262,296.5",11.84%,,-0.01%
2016,State,Hawaii,Rural/Urban,Urban,"3,462","2,347","109,415","3,209,889",3.41%,,-0.01%,"15,772",14.41%,,-0.48%
2016,State,Idaho,Rural/Urban,Urban,"3,982","3,113","327,473","4,354,230",7.52%,,-0.12%,"55,313.5",16.89%,,-0.12%
2016,State,Illinois,Rural/Urban,Urban,"42,030","30,559","1,987,543","42,704,467",4.65%,,-0.10%,"231,507",11.65%,,-0.34%
2016,State,Indiana,Rural/Urban,Urban,"17,796","13,855","1,624,991","25,893,126",6.28%,,-0.26%,"215,404",13.26%,,-0.42%
2016,State,Iowa,Rural/Urban,Urban,"7,305","5,560","438,403","9,251,859",4.74%,,-0.20%,"61,259",13.97%,,-0.30%
2016,State,Kansas,Rural/Urban,Urban,"7,011","5,345","521,778","8,445,253",6.18%,,-0.09%,"78,164",14.98%,,-0.22%
2016,State,Kentucky,Rural/Urban,Urban,"10,341","6,732","898,398","15,286,270",5.88%,,-0.23%,"100,228.5",11.16%,,-0.84%
2016,State,Louisiana,Rural/Urban,Urban,"14,764","11,362","1,347,582","22,154,174",6.08%,,-0.07%,"129,656",9.62%,,-0.12%
2016,State,Maine,Rural/Urban,Urban,"3,687","2,678","187,957","3,445,136",5.46%,,-0.50%,"34,952",18.60%,,-0.03%
2016,State,Maryland,Rural/Urban,Urban,"22,064","16,156","1,035,569","17,624,895",5.88%,,-0.21%,"198,670",19.18%,,0.26%
2016,State,Massachusetts,Rural/Urban,Urban,"34,429","23,875","1,306,897","33,351,066",3.92%,,-0.35%,"223,796.5",17.12%,,-0.03%
2016,State,Michigan,Rural/Urban,Urban,"35,777","28,206","2,772,202","40,943,161",6.77%,,-0.30%,"350,492.5",12.64%,,-0.21%
2016,State,Minnesota,Rural/Urban,Urban,"17,611","12,961","746,155","14,921,350",5.00%,,-0.36%,"115,661",15.50%,,-0.21%
2016,State,Mississippi,Rural/Urban,Urban,"5,041","3,976","479,378","7,680,450",6.24%,,-0.12%,"49,193.5",10.26%,,-0.48%
2016,State,Missouri,Rural/Urban,Urban,"17,418","12,032","1,419,664","25,351,950",5.60%,,-0.18%,"187,758.5",13.23%,,-0.40%
2016,State,Montana,Rural/Urban,Urban,"1,784","1,383","110,217","1,827,004",6.03%,,-0.34%,"18,719.5",16.98%,,-1.07%
2016,State,Nebraska,Rural/Urban,Urban,"4,913","3,702","257,125","5,330,241",4.82%,,-0.12%,"34,683.5",13.49%,,-0.21%
2016,State,Nevada,Rural/Urban,Urban,"7,109","5,714","655,151","8,687,505",7.54%,,-0.21%,"101,538",15.50%,,-0.17%
2016,State,"New Hampshire",Rural/Urban,Urban,"3,001","2,234","164,149","3,057,058",5.37%,,-0.47%,"37,342",22.75%,,0.86%
2016,State,"New Jersey",Rural/Urban,Urban,"30,819","21,317","1,454,290","35,915,045",4.05%,,-0.18%,"258,313",17.76%,,-0.10%
2016,State,"New Mexico",Rural/Urban,Urban,"5,508","4,083","315,950","5,061,651",6.24%,,-0.42%,"42,588",13.48%,,-0.52%
2016,State,"New York",Rural/Urban,Urban,"86,828","51,948","2,562,314","88,227,778",2.90%,,-0.12%,"417,018",16.28%,,-0.08%
2016,State,"North Carolina",Rural/Urban,Urban,"28,920","22,994","2,399,704","39,255,270",6.11%,,-0.16%,"357,403",14.89%,,-0.21%
2016,State,"North Dakota",Rural/Urban,Urban,"1,864","1,379","98,335","2,091,517",4.70%,,-0.54%,"18,408",18.72%,,0.04%
2016,State,Ohio,Rural/Urban,Urban,"38,027","28,302","2,563,752","49,412,952",5.19%,,-0.28%,"292,655",11.42%,,-0.19%
2016,State,Oklahoma,Rural/Urban,Urban,"8,431","6,400","823,060","10,553,468",7.80%,,-0.25%,"136,070.5",16.53%,,-0.17%
2016,State,Oregon,Rural/Urban,Urban,"13,241","10,042","912,085","13,045,485",6.99%,,-0.32%,"159,698",17.51%,,-0.96%
2016,State,Pennsylvania,Rural/Urban,Urban,"51,828","35,248","3,084,603","64,705,559",4.77%,,-0.21%,"510,990.5",16.57%,,0.01%
2016,State,"Rhode Island",Rural/Urban,Urban,"4,906","3,516","223,183","6,294,316",3.55%,,-0.21%,"28,957.5",12.97%,,-0.69%
2016,State,"South Carolina",Rural/Urban,Urban,"13,132","10,218","1,240,693","20,323,829",6.10%,,-0.13%,"143,977",11.60%,,0.35%
2016,State,"South Dakota",Rural/Urban,Urban,"1,984","1,505","110,617","2,010,159",5.50%,,-0.08%,"17,816.5",16.11%,,-0.31%
2016,State,Tennessee,Rural/Urban,Urban,"20,002","15,611","2,032,280","29,153,012",6.97%,,-0.18%,"289,246",14.23%,,-0.73%
2016,State,Texas,Rural/Urban,Urban,"65,049","48,527","4,378,932","77,821,957",5.63%,,-0.06%,"444,246",10.15%,,-0.24%
2016,State,Utah,Rural/Urban,Urban,"7,770","6,134","504,029","6,743,684",7.47%,,-0.17%,"79,814",15.84%,,0.12%
2016,State,Vermont,Rural/Urban,Urban,"1,187",840,"52,011","834,465",6.23%,,0.02%,"12,820.5",24.65%,,-0.19%
2016,State,Virginia,Rural/Urban,Urban,"23,389","17,814","1,342,272","24,640,292",5.45%,,-0.24%,"181,642",13.53%,,0.07%
2016,State,Washington,Rural/Urban,Urban,"24,033","18,090","1,424,895","21,397,685",6.66%,,-0.25%,"245,723.5",17.25%,,-0.66%
2016,State,"West Virginia",Rural/Urban,Urban,"5,479","3,831","493,121","8,792,261",5.61%,,-0.54%,"47,163",9.56%,,-0.69%
2016,State,Wisconsin,Rural/Urban,Urban,"16,524","12,580","1,084,900","18,929,105",5.73%,,-0.25%,"195,106.5",17.98%,,-0.52%
2016,State,Wyoming,Rural/Urban,Urban,705,537,"37,962","682,470",5.56%,,-0.45%,"5,532",14.57%,,-1.91%
2016,State,"American Samoa",Rural/Urban,Urban,0,0,0,0,,,,0,,,
2016,State,Guam,Rural/Urban,Urban,0,0,0,0,,,,0,,,
2016,State,"Northern Mariana Islands",Rural/Urban,Urban,0,0,0,0,,,,,,,
2016,State,"Puerto Rico",Rural/Urban,Urban,"10,231","6,591","408,845","26,892,662",1.52%,,-0.08%,"13,443.5",3.29%,,0.13%
2016,State,"Virgin Islands",Rural/Urban,Urban,0,0,0,0,,,,0,,,
2015,State,Alabama,Totals,Overall,"13,481","9,890","2,180,225","28,876,269",7.55%,,-0.33%,"222,106",10.19%,,0.43%
2015,State,Alaska,Totals,Overall,"2,333","1,826","91,254","1,340,333",6.81%,,-0.10%,"18,217",19.96%,,0.04%
2015,State,Arizona,Totals,Overall,"21,686","16,886","1,657,132","24,141,975",6.86%,,-0.22%,"273,981",16.53%,,0.40%
2015,State,Arkansas,Totals,Overall,"8,322","6,744","1,135,940","17,778,350",6.39%,,-0.27%,"112,540",9.91%,,0.59%
2015,State,California,Totals,Overall,"114,062","82,988","7,126,901","135,823,940",5.25%,,-0.28%,"905,544",12.71%,,0.68%
2015,State,Colorado,Totals,Overall,"18,859","14,757","1,194,473","16,281,804",7.34%,,-0.14%,"193,108",16.17%,,0.36%
2015,State,Connecticut,Totals,Overall,"16,833","11,961","698,610","15,962,286",4.38%,,-0.22%,"117,326",16.79%,,0.02%
2015,State,Delaware,Totals,Overall,"3,354","2,537","241,337","3,773,349",6.40%,,-0.21%,"47,393",19.64%,,-0.02%
2015,State,"District of Columbia",Totals,Overall,"4,531","3,237","88,126","1,990,994",4.43%,,-0.16%,"9,348",10.61%,,-0.31%
2015,State,Florida,Totals,Overall,"65,650","41,924","5,497,326","105,825,812",5.19%,,-0.12%,"774,886",14.10%,,0.84%
2015,State,Georgia,Totals,Overall,"27,313","20,977","2,771,181","45,628,343",6.07%,,-0.29%,"294,617",10.63%,,0.30%
2015,State,Hawaii,Totals,Overall,"4,135","2,846","163,555","4,197,156",3.90%,,0.00%,"23,518",14.38%,,-0.06%
2015,State,Idaho,Totals,Overall,"5,091","4,041","451,560","6,040,276",7.48%,,-0.30%,"76,529",16.95%,,0.18%
2015,State,Illinois,Totals,Overall,"44,260","32,974","2,425,939","50,797,580",4.78%,,-0.17%,"262,763",10.83%,,0.24%
2015,State,Indiana,Totals,Overall,"20,454","16,147","2,065,611","32,441,954",6.37%,,-0.31%,"266,537",12.90%,,-0.21%
2015,State,Iowa,Totals,Overall,"10,327","7,988","788,815","16,765,020",4.71%,,-0.17%,"112,451",14.26%,,0.23%
2015,State,Kansas,Totals,Overall,"9,570","7,476","855,283","14,063,530",6.08%,,-0.32%,"127,717",14.93%,,0.51%
2015,State,Kentucky,Totals,Overall,"15,072","10,247","1,713,676","29,883,134",5.73%,,-0.29%,"154,564",9.02%,,0.04%
2015,State,Louisiana,Totals,Overall,"15,590","12,069","1,529,881","25,985,750",5.89%,,-0.38%,"134,060",8.76%,,0.56%
2015,State,Maine,Totals,Overall,"5,959","4,531","407,783","6,829,690",5.97%,,-0.30%,"76,012",18.64%,,0.40%
2015,State,Maryland,Totals,Overall,"22,254","16,572","1,086,950","17,997,191",6.04%,,-0.17%,"190,714",17.55%,,0.60%
2015,State,Massachusetts,Totals,Overall,"34,030","24,532","1,357,873","31,744,103",4.28%,,-0.21%,"213,137",15.70%,,0.25%
2015,State,Michigan,Totals,Overall,"39,754","31,895","3,399,917","48,061,230",7.07%,,-0.38%,"436,072",12.83%,,0.37%
2015,State,Minnesota,Totals,Overall,"20,598","15,597","1,096,707","21,160,771",5.18%,,-0.22%,"162,949",14.86%,,-0.12%
2015,State,Mississippi,Totals,Overall,"8,613","6,898","1,088,218","17,955,011",6.06%,,-0.21%,"95,398",8.77%,,0.50%
2015,State,Missouri,Totals,Overall,"20,613","14,563","2,046,084","35,593,482",5.75%,,-0.34%,"259,093",12.66%,,0.37%
2015,State,Montana,Totals,Overall,"3,670","2,929","265,967","3,975,430",6.69%,,-0.12%,"47,559",17.88%,,0.44%
2015,State,Nebraska,Totals,Overall,"6,648","5,255","450,958","9,290,490",4.85%,,-0.23%,"65,067",14.43%,,0.39%
2015,State,Nevada,Totals,Overall,"7,249","5,924","702,605","9,098,981",7.72%,,-0.32%,"103,916",14.79%,,0.04%
2015,State,"New Hampshire",Totals,Overall,"5,703","4,342","311,917","5,429,912",5.74%,,-0.39%,"63,900",20.49%,,-0.63%
2015,State,"New Jersey",Totals,Overall,"30,644","21,664","1,503,193","35,381,064",4.25%,,-0.11%,"250,211",16.65%,,0.17%
2015,State,"New Mexico",Totals,Overall,"7,071","5,395","473,150","7,216,338",6.56%,,-0.06%,"60,241",12.73%,,0.10%
2015,State,"New York",Totals,Overall,"89,038","56,239","2,957,840","94,630,851",3.13%,,0.04%,"433,921",14.67%,,-0.32%
2015,State,"North Carolina",Totals,Overall,"33,511","27,401","3,240,736","52,824,853",6.13%,,-0.20%,"444,055",13.70%,,0.26%
2015,State,"North Dakota",Totals,Overall,"2,779","2,106","165,106","3,568,639",4.63%,,-0.08%,"29,341",17.77%,,0.47%
2015,State,Ohio,Totals,Overall,"42,769","32,742","3,339,049","62,123,218",5.37%,,-0.32%,"361,102",10.81%,,-0.07%
2015,State,Oklahoma,Totals,Overall,"11,577","9,093","1,293,157","17,241,506",7.50%,,-0.12%,"183,535",14.19%,,0.53%
2015,State,Oregon,Totals,Overall,"15,686","12,101","1,222,177","16,751,893",7.30%,,-0.28%,"211,131",17.27%,,-0.43%
2015,State,Pennsylvania,Totals,Overall,"54,818","38,387","3,602,055","72,930,139",4.94%,,-0.14%,"567,952",15.77%,,0.24%
2015,State,"Rhode Island",Totals,Overall,"4,825","3,508","232,963","6,202,429",3.76%,,-0.22%,"29,430",12.63%,,0.76%
2015,State,"South Carolina",Totals,Overall,"14,591","11,700","1,543,535","25,358,228",6.09%,,-0.35%,"154,658",10.02%,,0.35%
2015,State,"South Dakota",Totals,Overall,"3,148","2,462","211,693","4,105,469",5.16%,,-0.13%,"36,957",17.46%,,0.67%
2015,State,Tennessee,Totals,Overall,"23,554","18,815","2,930,072","40,785,635",7.18%,,-0.19%,"405,898",13.85%,,-0.13%
2015,State,Texas,Totals,Overall,"69,103","52,293","4,990,171","89,474,349",5.58%,,-0.46%,"458,220",9.18%,,0.86%
2015,State,Utah,Totals,Overall,"8,266","6,700","573,156","7,448,779",7.69%,,-0.21%,"85,228",14.87%,,0.30%
2015,State,Vermont,Totals,Overall,"2,588","1,928","151,964","2,666,091",5.70%,,-0.28%,"34,255",22.54%,,0.36%
2015,State,Virginia,Totals,Overall,"25,319","19,755","1,720,058","30,555,257",5.63%,,-0.29%,"201,649",11.72%,,0.38%
2015,State,Washington,Totals,Overall,"25,351","19,532","1,658,461","23,745,695",6.98%,,-0.19%,"281,071",16.95%,,-0.20%
2015,State,"West Virginia",Totals,Overall,"7,064","5,174","752,812","12,885,425",5.84%,,-0.56%,"69,188",9.19%,,0.25%
2015,State,Wisconsin,Totals,Overall,"20,540","16,177","1,489,660","25,399,474",5.86%,,-0.15%,"263,191",17.67%,,-0.17%
2015,State,Wyoming,Totals,Overall,"1,760","1,363","107,085","1,718,579",6.23%,,-0.02%,"17,067",15.94%,,0.07%
2015,State,"American Samoa",Totals,Overall,2,1,,68,,,,,,,
2015,State,Guam,Totals,Overall,160,117,"2,237","88,466",2.53%,,0.46%,197,8.81%,,-0.63%
2015,State,"Northern Mariana Islands",Totals,Overall,31,15,280,"10,717",2.61%,,-0.30%,,,,
2015,State,"Puerto Rico",Totals,Overall,"10,548","7,049","451,746","28,052,787",1.61%,,-0.67%,"9,165",2.03%,,0.40%
2015,State,"Virgin Islands",Totals,Overall,176,125,"3,717","231,506",1.61%,,-0.14%,214,5.76%,,0.91%
2015,State,Alabama,Rural/Urban,Rural,"1,985","1,467","506,215","7,038,758",7.19%,,-0.27%,"39,746.5",7.85%,,0.30%
2015,State,Alaska,Rural/Urban,Rural,797,657,"38,842","485,862",7.99%,,0.24%,"8,974.5",23.11%,,1.72%
2015,State,Arizona,Rural/Urban,Rural,"1,618","1,295","194,726","2,433,485",8.00%,,0.07%,"34,122",17.52%,,1.43%
2015,State,Arkansas,Rural/Urban,Rural,"2,164","1,830","411,820","7,121,400",5.78%,,-0.39%,"31,581",7.67%,,0.43%
2015,State,California,Rural/Urban,Rural,"4,310","3,489","512,802","6,508,186",7.88%,,-0.43%,"81,420",15.88%,,0.28%
2015,State,Colorado,Rural/Urban,Rural,"2,117","1,757","154,522","2,207,176",7.00%,,-0.13%,"26,148",16.92%,,0.55%
2015,State,Connecticut,Rural/Urban,Rural,417,308,"29,143","637,090",4.57%,,-0.31%,"4,441",15.24%,,-0.66%
2015,State,Delaware,Rural/Urban,Rural,468,377,"53,418","867,945",6.15%,,-0.76%,"11,459.5",21.45%,,-0.74%
2015,State,"District of Columbia",Rural/Urban,Rural,0,0,0,0,,,,0,,,
2015,State,Florida,Rural/Urban,Rural,"1,112",666,"141,631","2,525,837",5.61%,,-0.46%,"14,245",10.06%,,0.08%
2015,State,Georgia,Rural/Urban,Rural,"3,275","2,675","598,636","10,993,949",5.45%,,-0.40%,"50,967.5",8.51%,,0.32%
2015,State,Hawaii,Rural/Urban,Rural,744,562,"52,142","942,598",5.53%,,-0.07%,"9,498.5",18.22%,,0.48%
2015,State,Idaho,Rural/Urban,Rural,"1,206","1,002","130,308","1,835,524",7.10%,,-0.31%,"24,404",18.73%,,0.60%
2015,State,Illinois,Rural/Urban,Rural,"3,363","2,731","436,090","8,909,976",4.89%,,-0.12%,"51,774",11.87%,,-0.12%
2015,State,Indiana,Rural/Urban,Rural,"3,195","2,513","455,011","7,822,983",5.82%,,-0.35%,"56,061",12.32%,,-0.02%
2015,State,Iowa,Rural/Urban,Rural,"3,197","2,540","339,720","7,673,330",4.43%,,-0.19%,"53,377.5",15.71%,,0.31%
2015,State,Kansas,Rural/Urban,Rural,"2,751","2,215","342,942","5,896,898",5.82%,,-0.34%,"55,617",16.22%,,0.95%
2015,State,Kentucky,Rural/Urban,Rural,"5,187","3,580","819,287","15,260,496",5.37%,,-0.35%,"53,765.5",6.56%,,-0.05%
2015,State,Louisiana,Rural/Urban,Rural,"1,312","1,050","197,890","4,315,168",4.59%,,-0.53%,"10,961",5.54%,,0.54%
2015,State,Maine,Rural/Urban,Rural,"2,339","1,810","204,992","3,427,396",5.98%,,-0.15%,"41,029.5",20.02%,,1.07%
2015,State,Maryland,Rural/Urban,Rural,578,467,"54,212","1,036,242",5.23%,,-0.22%,"8,040",14.83%,,0.93%
2015,State,Massachusetts,Rural/Urban,Rural,526,384,"36,420","773,689",4.71%,,-0.05%,"6,456.5",17.73%,,0.13%
2015,State,Michigan,Rural/Urban,Rural,"4,935","3,930","621,440","8,734,899",7.11%,,-0.37%,"101,350",16.31%,,0.12%
2015,State,Minnesota,Rural/Urban,Rural,"3,626","2,927","328,476","6,821,222",4.82%,,-0.26%,"54,031",16.45%,,-0.29%
2015,State,Mississippi,Rural/Urban,Rural,"3,701","2,995","617,131","10,544,102",5.85%,,-0.19%,"48,109",7.80%,,0.53%
2015,State,Missouri,Rural/Urban,Rural,"3,584","2,475","606,142","10,701,636",5.66%,,-0.39%,"72,194",11.91%,,0.26%
2015,State,Montana,Rural/Urban,Rural,"1,969","1,588","152,211","2,189,697",6.95%,,-0.10%,"28,966.5",19.03%,,0.79%
2015,State,Nebraska,Rural/Urban,Rural,"1,893","1,558","198,402","4,175,339",4.75%,,-0.12%,"34,606.5",17.44%,,0.81%
2015,State,Nevada,Rural/Urban,Rural,452,384,"45,469","615,118",7.39%,,-0.21%,"4,566",10.04%,,-1.66%
2015,State,"New Hampshire",Rural/Urban,Rural,"2,765","2,095","141,933","2,520,969",5.63%,,-0.29%,"29,922",21.08%,,-0.48%
2015,State,"New Jersey",Rural/Urban,Rural,291,203,"25,630","451,569",5.68%,,0.48%,"5,172.5",20.18%,,0.35%
2015,State,"New Mexico",Rural/Urban,Rural,"1,700","1,341","146,911","2,321,422",6.33%,,-0.05%,"18,656.5",12.70%,,0.41%
2015,State,"New York",Rural/Urban,Rural,"4,556","3,357","354,195","8,452,388",4.19%,,0.05%,"57,220",16.15%,,-0.33%
2015,State,"North Carolina",Rural/Urban,Rural,"5,538","4,685","838,772","14,502,691",5.78%,,-0.27%,"98,293.5",11.72%,,0.08%
2015,State,"North Dakota",Rural/Urban,Rural,974,751,"65,371","1,664,350",3.93%,,-0.03%,"12,013",18.38%,,0.81%
2015,State,Ohio,Rural/Urban,Rural,"5,887","4,635","696,823","13,826,272",5.04%,,-0.34%,"75,054.5",10.77%,,0.05%
2015,State,Oklahoma,Rural/Urban,Rural,"3,378","2,710","469,714","7,016,480",6.69%,,-0.22%,"51,835",11.04%,,0.43%
2015,State,Oregon,Rural/Urban,Rural,"2,733","2,176","281,402","3,887,181",7.24%,,-0.36%,"46,008",16.35%,,-0.33%
2015,State,Pennsylvania,Rural/Urban,Rural,"4,283","3,295","479,554","10,192,761",4.70%,,-0.22%,"78,332",16.33%,,-0.10%
2015,State,"Rhode Island",Rural/Urban,Rural,0,0,0,0,,,,0,,,
2015,State,"South Carolina",Rural/Urban,Rural,"1,998","1,716","318,701","5,694,686",5.60%,,-0.43%,"23,435.5",7.35%,,0.05%
2015,State,"South Dakota",Rural/Urban,Rural,"1,227","1,005","105,107","2,201,309",4.77%,,-0.14%,"21,321",20.29%,,1.39%
2015,State,Tennessee,Rural/Urban,Rural,"4,180","3,495","876,022","12,059,602",7.26%,,-0.09%,"109,523.5",12.50%,,-0.11%
2015,State,Texas,Rural/Urban,Rural,"6,066","4,839","688,980","13,908,385",4.95%,,-0.65%,"54,700",7.94%,,0.80%
2015,State,Utah,Rural/Urban,Rural,730,624,"78,992","977,633",8.08%,,-0.29%,"12,399.5",15.70%,,-0.42%
2015,State,Vermont,Rural/Urban,Rural,"1,441","1,067","102,405","1,862,948",5.50%,,-0.28%,"23,256.5",22.71%,,0.05%
2015,State,Virginia,Rural/Urban,Rural,"2,380","1,993","370,395","6,827,030",5.43%,,-0.34%,"34,630.5",9.35%,,0.28%
2015,State,Washington,Rural/Urban,Rural,"1,969","1,584","204,692","2,700,693",7.58%,,-0.04%,"34,929",17.06%,,-0.07%
2015,State,"West Virginia",Rural/Urban,Rural,"1,677","1,242","217,443","4,186,629",5.19%,,-0.58%,"17,899.5",8.23%,,0.16%
2015,State,Wisconsin,Rural/Urban,Rural,"4,331","3,578","381,726","6,849,604",5.57%,,-0.09%,"69,834",18.29%,,-0.09%
2015,State,Wyoming,Rural/Urban,Rural,"1,073",832,"67,201","1,054,952",6.37%,,-0.03%,"11,399.5",16.96%,,-0.28%
2015,State,"American Samoa",Rural/Urban,Rural,0,0,,0,,,,,,,
2015,State,Guam,Rural/Urban,Rural,0,0,0,0,,,,0,,,
2015,State,"Northern Mariana Islands",Rural/Urban,Rural,0,0,0,0,,,,,,,
2015,State,"Puerto Rico",Rural/Urban,Rural,132,103,"12,949","615,322",2.10%,,-0.60%,415,3.20%,,1.29%
2015,State,"Virgin Islands",Rural/Urban,Rural,0,0,0,0,,,,0,,,
2015,State,Alabama,Rural/Urban,Urban,"10,908","7,966","1,644,073","21,544,448",7.63%,,-0.36%,"184,708",11.23%,,0.42%
